YEAR  MO  DA  HR      LAT       LON   CO2 10000
2012   2   1  12  39.1247  -80.6711  0.2359E-13
2012   2   1  12  39.1747  -80.6711  0.2245E-13
2012   2   1  12  39.2247  -80.6711  0.1857E-13
2012   2   1  12  39.2747  -80.6711  0.1561E-13
2012   2   1  12  39.3247  -80.6711  0.2130E-13
2012   2   1  12  39.3747  -80.6711  0.6310E-14
2012   2   1  12  39.4247  -80.6711  0.2531E-14
2012   2   1  12  38.6247  -80.6211  0.3780E-15
2012   2   1  12  38.6747  -80.6211  0.9298E-15
2012   2   1  12  38.7247  -80.6211  0.3475E-14
2012   2   1  12  38.7747  -80.6211  0.2788E-14
2012   2   1  12  38.8247  -80.6211  0.4575E-14
2012   2   1  12  38.8747  -80.6211  0.9855E-14
2012   2   1  12  38.9247  -80.6211  0.1516E-13
2012   2   1  12  38.9747  -80.6211  0.1606E-13
2012   2   1  12  39.0247  -80.6211  0.2185E-13
2012   2   1  12  39.0747  -80.6211  0.2906E-13
2012   2   1  12  39.1247  -80.6211  0.2523E-13
2012   2   1  12  39.1747  -80.6211  0.2149E-13
2012   2   1  12  39.2247  -80.6211  0.2184E-13
2012   2   1  12  39.2747  -80.6211  0.1525E-13
2012   2   1  12  39.3247  -80.6211  0.1721E-13
2012   2   1  12  39.3747  -80.6211  0.1407E-13
2012   2   1  12  39.4247  -80.6211  0.4545E-14
2012   2   1  12  39.4747  -80.6211  0.6444E-15
2012   2   1  12  38.6747  -80.5711  0.1123E-14
2012   2   1  12  38.7247  -80.5711  0.2940E-14
2012   2   1  12  38.7747  -80.5711  0.2233E-14
2012   2   1  12  38.8247  -80.5711  0.5736E-14
2012   2   1  12  38.8747  -80.5711  0.6626E-14
2012   2   1  12  38.9247  -80.5711  0.1069E-13
2012   2   1  12  38.9747  -80.5711  0.1741E-13
2012   2   1  12  39.0247  -80.5711  0.1724E-13
2012   2   1  12  39.0747  -80.5711  0.2909E-13
2012   2   1  12  39.1247  -80.5711  0.2420E-13
2012   2   1  12  39.1747  -80.5711  0.2410E-13
2012   2   1  12  39.2247  -80.5711  0.1854E-13
2012   2   1  12  39.2747  -80.5711  0.1975E-13
2012   2   1  12  39.3247  -80.5711  0.1338E-13
2012   2   1  12  39.3747  -80.5711  0.1576E-13
2012   2   1  12  39.4247  -80.5711  0.8788E-14
2012   2   1  12  39.4747  -80.5711  0.2497E-14
2012   2   1  12  39.5247  -80.5711  0.1649E-15
2012   2   1  12  38.6747  -80.5211  0.7407E-15
2012   2   1  12  38.7247  -80.5211  0.3478E-14
2012   2   1  12  38.7747  -80.5211  0.2239E-14
2012   2   1  12  38.8247  -80.5211  0.4445E-14
2012   2   1  12  38.8747  -80.5211  0.5351E-14
2012   2   1  12  38.9247  -80.5211  0.1141E-13
2012   2   1  12  38.9747  -80.5211  0.1280E-13
2012   2   1  12  39.0247  -80.5211  0.1926E-13
2012   2   1  12  39.0747  -80.5211  0.2106E-13
2012   2   1  12  39.1247  -80.5211  0.2949E-13
2012   2   1  12  39.1747  -80.5211  0.2103E-13
2012   2   1  12  39.2247  -80.5211  0.1496E-13
2012   2   1  12  39.2747  -80.5211  0.1981E-13
2012   2   1  12  39.3247  -80.5211  0.1350E-13
2012   2   1  12  39.3747  -80.5211  0.1386E-13
2012   2   1  12  39.4247  -80.5211  0.1498E-13
2012   2   1  12  39.4747  -80.5211  0.2981E-14
2012   2   1  12  39.5247  -80.5211  0.1135E-14
2012   2   1  12  38.6747  -80.4711  0.1116E-14
2012   2   1  12  38.7247  -80.4711  0.2370E-14
2012   2   1  12  38.7747  -80.4711  0.2809E-14
2012   2   1  12  38.8247  -80.4711  0.3866E-14
2012   2   1  12  38.8747  -80.4711  0.4875E-14
2012   2   1  12  38.9247  -80.4711  0.1031E-13
2012   2   1  12  38.9747  -80.4711  0.1154E-13
2012   2   1  12  39.0247  -80.4711  0.1596E-13
2012   2   1  12  39.0747  -80.4711  0.1972E-13
2012   2   1  12  39.1247  -80.4711  0.2389E-13
2012   2   1  12  39.1747  -80.4711  0.2445E-13
2012   2   1  12  39.2247  -80.4711  0.1884E-13
2012   2   1  12  39.2747  -80.4711  0.1384E-13
2012   2   1  12  39.3247  -80.4711  0.1611E-13
2012   2   1  12  39.3747  -80.4711  0.1383E-13
2012   2   1  12  39.4247  -80.4711  0.1406E-13
2012   2   1  12  39.4747  -80.4711  0.1196E-13
2012   2   1  12  39.5247  -80.4711  0.1791E-14
2012   2   1  12  39.5747  -80.4711  0.1261E-14
2012   2   1  12  38.6747  -80.4211  0.3690E-15
2012   2   1  12  38.7247  -80.4211  0.3127E-14
2012   2   1  12  38.7747  -80.4211  0.1497E-14
2012   2   1  12  38.8247  -80.4211  0.2763E-14
2012   2   1  12  38.8747  -80.4211  0.5460E-14
2012   2   1  12  38.9247  -80.4211  0.8501E-14
2012   2   1  12  38.9747  -80.4211  0.1051E-13
2012   2   1  12  39.0247  -80.4211  0.1070E-13
2012   2   1  12  39.0747  -80.4211  0.1747E-13
2012   2   1  12  39.1247  -80.4211  0.1996E-13
2012   2   1  12  39.1747  -80.4211  0.2193E-13
2012   2   1  12  39.2247  -80.4211  0.2821E-13
2012   2   1  12  39.2747  -80.4211  0.1431E-13
2012   2   1  12  39.3247  -80.4211  0.1391E-13
2012   2   1  12  39.3747  -80.4211  0.1470E-13
2012   2   1  12  39.4247  -80.4211  0.1093E-13
2012   2   1  12  39.4747  -80.4211  0.1169E-13
2012   2   1  12  39.5247  -80.4211  0.5547E-14
2012   2   1  12  39.5747  -80.4211  0.4580E-15
2012   2   1  12  39.6247  -80.4211  0.3078E-15
2012   2   1  12  38.6747  -80.3711  0.7380E-15
2012   2   1  12  38.7247  -80.3711  0.2216E-14
2012   2   1  12  38.7747  -80.3711  0.1867E-14
2012   2   1  12  38.8247  -80.3711  0.3674E-14
2012   2   1  12  38.8747  -80.3711  0.3993E-14
2012   2   1  12  38.9247  -80.3711  0.6789E-14
2012   2   1  12  38.9747  -80.3711  0.9528E-14
2012   2   1  12  39.0247  -80.3711  0.1199E-13
2012   2   1  12  39.0747  -80.3711  0.1398E-13
2012   2   1  12  39.1247  -80.3711  0.1956E-13
2012   2   1  12  39.1747  -80.3711  0.2165E-13
2012   2   1  12  39.2247  -80.3711  0.2352E-13
2012   2   1  12  39.2747  -80.3711  0.1824E-13
2012   2   1  12  39.3247  -80.3711  0.1618E-13
2012   2   1  12  39.3747  -80.3711  0.1348E-13
2012   2   1  12  39.4247  -80.3711  0.1045E-13
2012   2   1  12  39.4747  -80.3711  0.1061E-13
2012   2   1  12  39.5247  -80.3711  0.8945E-14
2012   2   1  12  39.5747  -80.3711  0.1516E-14
2012   2   1  12  39.6247  -80.3711  0.7633E-15
2012   2   1  12  38.6747  -80.3211  0.5581E-15
2012   2   1  12  38.7247  -80.3211  0.2191E-14
2012   2   1  12  38.7747  -80.3211  0.1689E-14
2012   2   1  12  38.8247  -80.3211  0.2400E-14
2012   2   1  12  38.8747  -80.3211  0.4725E-14
2012   2   1  12  38.9247  -80.3211  0.7006E-14
2012   2   1  12  38.9747  -80.3211  0.7817E-14
2012   2   1  12  39.0247  -80.3211  0.1293E-13
2012   2   1  12  39.0747  -80.3211  0.1235E-13
2012   2   1  12  39.1247  -80.3211  0.1612E-13
2012   2   1  12  39.1747  -80.3211  0.2295E-13
2012   2   1  12  39.2247  -80.3211  0.2027E-13
2012   2   1  12  39.2747  -80.3211  0.1887E-13
2012   2   1  12  39.3247  -80.3211  0.1482E-13
2012   2   1  12  39.3747  -80.3211  0.1191E-13
2012   2   1  12  39.4247  -80.3211  0.1422E-13
2012   2   1  12  39.4747  -80.3211  0.1070E-13
2012   2   1  12  39.5247  -80.3211  0.8397E-14
2012   2   1  12  39.5747  -80.3211  0.4939E-14
2012   2   1  12  39.6247  -80.3211  0.3284E-15
2012   2   1  12  39.6747  -80.3211  0.1524E-15
2012   2   1  12  38.6747  -80.2711  0.9271E-15
2012   2   1  12  38.7247  -80.2711  0.1097E-14
2012   2   1  12  38.7747  -80.2711  0.1993E-14
2012   2   1  12  38.8247  -80.2711  0.2608E-14
2012   2   1  12  38.8747  -80.2711  0.4198E-14
2012   2   1  12  38.9247  -80.2711  0.4566E-14
2012   2   1  12  38.9747  -80.2711  0.6745E-14
2012   2   1  12  39.0247  -80.2711  0.9960E-14
2012   2   1  12  39.0747  -80.2711  0.1255E-13
2012   2   1  12  39.1247  -80.2711  0.1437E-13
2012   2   1  12  39.1747  -80.2711  0.2103E-13
2012   2   1  12  39.2247  -80.2711  0.2028E-13
2012   2   1  12  39.2747  -80.2711  0.1990E-13
2012   2   1  12  39.3247  -80.2711  0.1312E-13
2012   2   1  12  39.3747  -80.2711  0.1493E-13
2012   2   1  12  39.4247  -80.2711  0.1379E-13
2012   2   1  12  39.4747  -80.2711  0.1062E-13
2012   2   1  12  39.5247  -80.2711  0.9404E-14
2012   2   1  12  39.5747  -80.2711  0.7152E-14
2012   2   1  12  39.6247  -80.2711  0.1341E-14
2012   2   1  12  39.6747  -80.2711  0.3049E-15
2012   2   1  12  38.6747  -80.2211  0.7472E-15
2012   2   1  12  38.7247  -80.2211  0.1084E-14
2012   2   1  12  38.7747  -80.2211  0.2381E-14
2012   2   1  12  38.8247  -80.2211  0.1864E-14
2012   2   1  12  38.8747  -80.2211  0.4973E-14
2012   2   1  12  38.9247  -80.2211  0.4555E-14
2012   2   1  12  38.9747  -80.2211  0.6397E-14
2012   2   1  12  39.0247  -80.2211  0.1008E-13
2012   2   1  12  39.0747  -80.2211  0.1125E-13
2012   2   1  12  39.1247  -80.2211  0.1221E-13
2012   2   1  12  39.1747  -80.2211  0.1641E-13
2012   2   1  12  39.2247  -80.2211  0.1814E-13
2012   2   1  12  39.2747  -80.2211  0.2410E-13
2012   2   1  12  39.3247  -80.2211  0.1487E-13
2012   2   1  12  39.3747  -80.2211  0.1377E-13
2012   2   1  12  39.4247  -80.2211  0.1113E-13
2012   2   1  12  39.4747  -80.2211  0.1295E-13
2012   2   1  12  39.5247  -80.2211  0.1089E-13
2012   2   1  12  39.5747  -80.2211  0.6987E-14
2012   2   1  12  39.6247  -80.2211  0.3677E-14
2012   2   1  12  39.6747  -80.2211  0.1525E-15
2012   2   1  12  39.7247  -80.2211  0.1525E-15
2012   2   1  12  38.6747  -80.1711  0.1116E-14
2012   2   1  12  38.7247  -80.1711  0.1081E-14
2012   2   1  12  38.7747  -80.1711  0.2032E-14
2012   2   1  12  38.8247  -80.1711  0.1483E-14
2012   2   1  12  38.8747  -80.1711  0.4452E-14
2012   2   1  12  38.9247  -80.1711  0.3293E-14
2012   2   1  12  38.9747  -80.1711  0.5443E-14
2012   2   1  12  39.0247  -80.1711  0.9615E-14
2012   2   1  12  39.0747  -80.1711  0.9447E-14
2012   2   1  12  39.1247  -80.1711  0.1336E-13
2012   2   1  12  39.1747  -80.1711  0.1433E-13
2012   2   1  12  39.2247  -80.1711  0.1722E-13
2012   2   1  12  39.2747  -80.1711  0.1728E-13
2012   2   1  12  39.3247  -80.1711  0.1531E-13
2012   2   1  12  39.3747  -80.1711  0.1394E-13
2012   2   1  12  39.4247  -80.1711  0.1235E-13
2012   2   1  12  39.4747  -80.1711  0.1195E-13
2012   2   1  12  39.5247  -80.1711  0.1268E-13
2012   2   1  12  39.5747  -80.1711  0.8064E-14
2012   2   1  12  39.6247  -80.1711  0.6800E-14
2012   2   1  12  39.6747  -80.1711  0.8134E-15
2012   2   1  12  39.7247  -80.1711  0.3051E-15
2012   2   1  12  38.6747  -80.1211  0.5581E-15
2012   2   1  12  38.7247  -80.1211  0.1269E-14
2012   2   1  12  38.7747  -80.1211  0.2185E-14
2012   2   1  12  38.8247  -80.1211  0.1485E-14
2012   2   1  12  38.8747  -80.1211  0.4991E-14
2012   2   1  12  38.9247  -80.1211  0.4434E-14
2012   2   1  12  38.9747  -80.1211  0.4789E-14
2012   2   1  12  39.0247  -80.1211  0.7204E-14
2012   2   1  12  39.0747  -80.1211  0.9850E-14
2012   2   1  12  39.1247  -80.1211  0.1106E-13
2012   2   1  12  39.1747  -80.1211  0.1307E-13
2012   2   1  12  39.2247  -80.1211  0.1664E-13
2012   2   1  12  39.2747  -80.1211  0.2000E-13
2012   2   1  12  39.3247  -80.1211  0.1529E-13
2012   2   1  12  39.3747  -80.1211  0.1364E-13
2012   2   1  12  39.4247  -80.1211  0.1131E-13
2012   2   1  12  39.4747  -80.1211  0.9085E-14
2012   2   1  12  39.5247  -80.1211  0.1226E-13
2012   2   1  12  39.5747  -80.1211  0.1073E-13
2012   2   1  12  39.6247  -80.1211  0.6130E-14
2012   2   1  12  39.6747  -80.1211  0.3811E-14
2012   2   1  12  39.7247  -80.1211  0.3052E-15
2012   2   1  12  38.6747  -80.0711  0.1116E-14
2012   2   1  12  38.7247  -80.0711  0.8944E-15
2012   2   1  12  38.7747  -80.0711  0.1655E-14
2012   2   1  12  38.8247  -80.0711  0.1662E-14
2012   2   1  12  38.8747  -80.0711  0.2595E-14
2012   2   1  12  38.9247  -80.0711  0.3847E-14
2012   2   1  12  38.9747  -80.0711  0.3128E-14
2012   2   1  12  39.0247  -80.0711  0.5998E-14
2012   2   1  12  39.0747  -80.0711  0.8785E-14
2012   2   1  12  39.1247  -80.0711  0.1051E-13
2012   2   1  12  39.1747  -80.0711  0.1089E-13
2012   2   1  12  39.2247  -80.0711  0.1585E-13
2012   2   1  12  39.2747  -80.0711  0.1855E-13
2012   2   1  12  39.3247  -80.0711  0.1679E-13
2012   2   1  12  39.3747  -80.0711  0.1354E-13
2012   2   1  12  39.4247  -80.0711  0.1125E-13
2012   2   1  12  39.4747  -80.0711  0.9106E-14
2012   2   1  12  39.5247  -80.0711  0.9224E-14
2012   2   1  12  39.5747  -80.0711  0.1215E-13
2012   2   1  12  39.6247  -80.0711  0.5114E-14
2012   2   1  12  39.6747  -80.0711  0.6447E-14
2012   2   1  12  39.7247  -80.0711  0.6616E-15
2012   2   1  12  39.7747  -80.0711  0.3053E-15
2012   2   1  12  38.6747  -80.0211  0.1307E-14
2012   2   1  12  38.7247  -80.0211  0.5204E-15
2012   2   1  12  38.7747  -80.0211  0.1808E-14
2012   2   1  12  38.8247  -80.0211  0.1485E-14
2012   2   1  12  38.8747  -80.0211  0.3700E-14
2012   2   1  12  38.9247  -80.0211  0.4833E-14
2012   2   1  12  38.9747  -80.0211  0.4556E-14
2012   2   1  12  39.0247  -80.0211  0.6337E-14
2012   2   1  12  39.0747  -80.0211  0.8531E-14
