YEAR  MO  DA  HR      LAT       LON   CO2 10000
2012   2   1  12  38.7348  -95.5173  0.1608E-12
2012   2   1  12  38.7848  -95.5173  0.2611E-12
2012   2   1  12  38.8348  -95.5173  0.1983E-12
2012   2   1  12  38.8848  -95.5173  0.1493E-12
2012   2   1  12  38.9348  -95.5173  0.2793E-13
2012   2   1  12  38.9848  -95.5173  0.7631E-14
2012   2   1  12  38.4348  -95.4673  0.2326E-14
2012   2   1  12  38.4848  -95.4673  0.1070E-13
2012   2   1  12  38.5348  -95.4673  0.1904E-13
2012   2   1  12  38.5848  -95.4673  0.2881E-13
2012   2   1  12  38.6348  -95.4673  0.6758E-13
2012   2   1  12  38.6848  -95.4673  0.9085E-13
2012   2   1  12  38.7348  -95.4673  0.1170E-12
2012   2   1  12  38.7848  -95.4673  0.1198E-12
2012   2   1  12  38.8348  -95.4673  0.9912E-13
2012   2   1  12  38.8848  -95.4673  0.2737E-13
2012   2   1  12  38.9348  -95.4673  0.7496E-14
2012   2   1  12  38.4348  -95.4173  0.2112E-14
2012   2   1  12  38.4848  -95.4173  0.4228E-14
2012   2   1  12  38.5348  -95.4173  0.8858E-14
2012   2   1  12  38.5848  -95.4173  0.2568E-13
2012   2   1  12  38.6348  -95.4173  0.2912E-13
2012   2   1  12  38.6848  -95.4173  0.6317E-13
2012   2   1  12  38.7348  -95.4173  0.8031E-13
2012   2   1  12  38.7848  -95.4173  0.4062E-13
2012   2   1  12  38.8348  -95.4173  0.1373E-13
2012   2   1  12  38.8848  -95.4173  0.8551E-14
2012   2   1  12  38.4848  -95.3673  0.5825E-14
2012   2   1  12  38.5348  -95.3673  0.5828E-14
2012   2   1  12  38.6348  -95.3673  0.8467E-14
2012   2   1  12  38.6848  -95.3673  0.6764E-14
2012   2   1  12  38.7348  -95.3673  0.9170E-14
2012   2   1  12  38.7848  -95.3673  0.3567E-14
2012   2   1  12  38.8348  -95.3673  0.4877E-14
2012   2   1  12  38.8848  -95.3673  0.2914E-14
2012   2   1  12  38.7848  -95.3173  0.5894E-14
2012   2   1  12  38.8348  -95.3173  0.4368E-14
2012   2   2   0  38.3848  -96.7173  0.1342E-13
2012   2   2   0  38.2348  -96.6673  0.3734E-14
2012   2   2   0  38.2848  -96.6673  0.2268E-13
2012   2   2   0  38.3348  -96.6673  0.5603E-13
2012   2   2   0  38.3848  -96.6673  0.3077E-13
2012   2   2   0  38.2348  -96.6173  0.4379E-13
2012   2   2   0  38.2848  -96.6173  0.3799E-13
2012   2   2   0  38.3348  -96.6173  0.1682E-13
2012   2   2   0  38.2348  -96.5673  0.3083E-13
2012   2   2   0  38.2848  -96.5673  0.2241E-13
2012   2   2   0  38.1848  -96.5173  0.5596E-14
2012   2   2   0  38.2348  -96.5173  0.1120E-13
2012   2   2   0  38.2848  -96.5173  0.3180E-13
2012   2   2   0  38.3348  -96.5173  0.1310E-13
2012   2   2   0  38.1848  -96.4673  0.1119E-13
2012   2   2   0  38.2348  -96.4673  0.1379E-13
2012   2   2   0  38.2848  -96.4673  0.2309E-13
2012   2   2   0  38.3348  -96.4673  0.9942E-14
2012   2   2   0  38.3848  -96.4673  0.6800E-14
2012   2   2   0  38.1848  -96.4173  0.4197E-14
2012   2   2   0  38.2348  -96.4173  0.1503E-13
2012   2   2   0  38.2848  -96.4173  0.1127E-13
2012   2   2   0  38.3848  -96.4173  0.2260E-13
2012   2   2   0  38.1848  -96.3673  0.1322E-13
2012   2   2   0  38.2348  -96.3673  0.1430E-13
2012   2   2   0  38.2848  -96.3673  0.9863E-14
2012   2   2   0  38.3348  -96.3673  0.5450E-13
2012   2   2   0  38.3848  -96.3673  0.7585E-14
2012   2   2   0  37.9848  -96.3173  0.3972E-14
2012   2   2   0  38.0348  -96.3173  0.1523E-13
2012   2   2   0  38.1848  -96.3173  0.1919E-13
2012   2   2   0  38.2348  -96.3173  0.1986E-13
2012   2   2   0  38.2848  -96.3173  0.1688E-13
2012   2   2   0  38.3348  -96.3173  0.9397E-14
2012   2   2   0  38.0348  -96.2673  0.1464E-13
2012   2   2   0  38.0848  -96.2673  0.1779E-13
2012   2   2   0  38.1848  -96.2673  0.1453E-13
2012   2   2   0  38.2348  -96.2673  0.3255E-13
2012   2   2   0  38.2848  -96.2673  0.2076E-13
2012   2   2   0  38.3348  -96.2673  0.1815E-13
2012   2   2   0  38.3848  -96.2673  0.4028E-14
2012   2   2   0  38.0348  -96.2173  0.6440E-14
2012   2   2   0  38.0848  -96.2173  0.1570E-13
2012   2   2   0  38.1348  -96.2173  0.6630E-14
2012   2   2   0  38.1848  -96.2173  0.4050E-13
2012   2   2   0  38.2348  -96.2173  0.3104E-13
2012   2   2   0  38.2848  -96.2173  0.4107E-13
2012   2   2   0  38.3348  -96.2173  0.2331E-13
2012   2   2   0  38.3848  -96.2173  0.1208E-13
2012   2   2   0  38.4848  -96.2173  0.2161E-13
2012   2   2   0  38.5348  -96.2173  0.4085E-14
2012   2   2   0  37.8848  -96.1673  0.2201E-14
2012   2   2   0  37.9348  -96.1673  0.7705E-14
2012   2   2   0  38.0348  -96.1673  0.4830E-14
2012   2   2   0  38.0848  -96.1673  0.1610E-14
2012   2   2   0  38.1348  -96.1673  0.1728E-13
2012   2   2   0  38.2348  -96.1673  0.5994E-13
2012   2   2   0  38.2848  -96.1673  0.4698E-13
2012   2   2   0  38.3348  -96.1673  0.6043E-13
2012   2   2   0  38.3848  -96.1673  0.5004E-13
2012   2   2   0  38.4348  -96.1673  0.2088E-13
2012   2   2   0  38.4848  -96.1673  0.7498E-13
2012   2   2   0  38.5348  -96.1673  0.3088E-13
2012   2   2   0  37.9348  -96.1173  0.1588E-13
2012   2   2   0  37.9848  -96.1173  0.8396E-14
2012   2   2   0  38.0348  -96.1173  0.8556E-14
2012   2   2   0  38.0848  -96.1173  0.1092E-13
2012   2   2   0  38.1348  -96.1173  0.3129E-13
2012   2   2   0  38.1848  -96.1173  0.1483E-13
2012   2   2   0  38.2348  -96.1173  0.2421E-13
2012   2   2   0  38.2848  -96.1173  0.1032E-12
2012   2   2   0  38.3348  -96.1173  0.3548E-13
2012   2   2   0  38.3848  -96.1173  0.6812E-14
2012   2   2   0  38.4348  -96.1173  0.5215E-13
2012   2   2   0  38.5348  -96.1173  0.1226E-13
2012   2   2   0  39.2348  -96.1173  0.1764E-12
2012   2   2   0  39.2848  -96.1173  0.9681E-11
2012   2   2   0  37.8848  -96.0673  0.2896E-14
2012   2   2   0  37.9348  -96.0673  0.1356E-13
2012   2   2   0  37.9848  -96.0673  0.1647E-13
2012   2   2   0  38.0348  -96.0673  0.4467E-14
2012   2   2   0  38.0848  -96.0673  0.1504E-13
2012   2   2   0  38.1348  -96.0673  0.3702E-13
2012   2   2   0  38.1848  -96.0673  0.3165E-13
2012   2   2   0  38.2348  -96.0673  0.6918E-14
2012   2   2   0  38.2848  -96.0673  0.1054E-12
2012   2   2   0  38.3348  -96.0673  0.7112E-13
2012   2   2   0  38.3848  -96.0673  0.2084E-13
2012   2   2   0  38.4348  -96.0673  0.1490E-12
2012   2   2   0  39.1848  -96.0673  0.8293E-12
2012   2   2   0  39.2348  -96.0673  0.6813E-11
2012   2   2   0  39.2848  -96.0673  0.1686E-10
2012   2   2   0  39.3348  -96.0673  0.1450E-11
2012   2   2   0  37.9348  -96.0173  0.8693E-14
2012   2   2   0  37.9848  -96.0173  0.2009E-13
2012   2   2   0  38.0348  -96.0173  0.3497E-13
2012   2   2   0  38.0848  -96.0173  0.1445E-13
2012   2   2   0  38.1348  -96.0173  0.3960E-13
2012   2   2   0  38.1848  -96.0173  0.8699E-13
2012   2   2   0  38.2348  -96.0173  0.3435E-13
2012   2   2   0  38.2848  -96.0173  0.1052E-12
2012   2   2   0  38.3348  -96.0173  0.1040E-12
2012   2   2   0  38.3848  -96.0173  0.1753E-12
2012   2   2   0  38.4348  -96.0173  0.2363E-12
2012   2   2   0  38.4848  -96.0173  0.1653E-12
2012   2   2   0  38.5348  -96.0173  0.8718E-13
2012   2   2   0  38.5848  -96.0173  0.2527E-13
2012   2   2   0  39.0848  -96.0173  0.9090E-13
2012   2   2   0  39.1348  -96.0173  0.1266E-11
2012   2   2   0  39.1848  -96.0173  0.5546E-11
2012   2   2   0  39.2348  -96.0173  0.4736E-11
2012   2   2   0  39.2848  -96.0173  0.6392E-11
2012   2   2   0  39.3348  -96.0173  0.7903E-11
2012   2   2   0  39.3848  -96.0173  0.7893E-13
2012   2   2   0  37.7848  -95.9673  0.2616E-14
2012   2   2   0  37.8348  -95.9673  0.2666E-14
2012   2   2   0  37.9848  -95.9673  0.1246E-13
2012   2   2   0  38.0348  -95.9673  0.2765E-13
2012   2   2   0  38.0848  -95.9673  0.4576E-13
2012   2   2   0  38.1348  -95.9673  0.4083E-13
2012   2   2   0  38.1848  -95.9673  0.3874E-13
2012   2   2   0  38.2348  -95.9673  0.8821E-13
2012   2   2   0  38.2848  -95.9673  0.8232E-13
2012   2   2   0  38.3348  -95.9673  0.1126E-12
2012   2   2   0  38.3848  -95.9673  0.2937E-12
2012   2   2   0  38.4348  -95.9673  0.2068E-12
2012   2   2   0  38.4848  -95.9673  0.1403E-12
2012   2   2   0  38.5348  -95.9673  0.7230E-13
2012   2   2   0  38.5848  -95.9673  0.2513E-13
2012   2   2   0  38.9848  -95.9673  0.5594E-13
2012   2   2   0  39.0348  -95.9673  0.2240E-12
2012   2   2   0  39.0848  -95.9673  0.1258E-11
2012   2   2   0  39.1348  -95.9673  0.5321E-11
2012   2   2   0  39.1848  -95.9673  0.3396E-11
2012   2   2   0  39.2348  -95.9673  0.2687E-11
2012   2   2   0  39.2848  -95.9673  0.3870E-11
2012   2   2   0  39.3348  -95.9673  0.7518E-11
2012   2   2   0  39.3848  -95.9673  0.1164E-11
2012   2   2   0  37.8348  -95.9173  0.8658E-14
2012   2   2   0  37.9848  -95.9173  0.2191E-14
2012   2   2   0  38.0348  -95.9173  0.1389E-13
2012   2   2   0  38.0848  -95.9173  0.3973E-13
2012   2   2   0  38.1348  -95.9173  0.7636E-13
2012   2   2   0  38.1848  -95.9173  0.1164E-12
2012   2   2   0  38.2348  -95.9173  0.4853E-13
2012   2   2   0  38.2848  -95.9173  0.1271E-12
2012   2   2   0  38.3348  -95.9173  0.1182E-12
2012   2   2   0  38.3848  -95.9173  0.1438E-12
2012   2   2   0  38.4348  -95.9173  0.1762E-12
2012   2   2   0  38.4848  -95.9173  0.6310E-13
2012   2   2   0  38.5348  -95.9173  0.1356E-12
2012   2   2   0  38.5848  -95.9173  0.1133E-13
2012   2   2   0  38.6348  -95.9173  0.1676E-13
2012   2   2   0  38.8848  -95.9173  0.1315E-13
2012   2   2   0  38.9348  -95.9173  0.5276E-13
2012   2   2   0  38.9848  -95.9173  0.3083E-12
2012   2   2   0  39.0348  -95.9173  0.1122E-11
2012   2   2   0  39.0848  -95.9173  0.4225E-11
2012   2   2   0  39.1348  -95.9173  0.3204E-11
2012   2   2   0  39.1848  -95.9173  0.1891E-11
2012   2   2   0  39.2348  -95.9173  0.2148E-11
2012   2   2   0  39.2848  -95.9173  0.2939E-11
2012   2   2   0  39.3348  -95.9173  0.5783E-11
2012   2   2   0  39.3848  -95.9173  0.2716E-11
2012   2   2   0  39.4348  -95.9173  0.3341E-12
2012   2   2   0  37.7848  -95.8673  0.1722E-14
2012   2   2   0  37.8348  -95.8673  0.7452E-14
2012   2   2   0  37.8848  -95.8673  0.2617E-14
2012   2   2   0  38.0348  -95.8673  0.6453E-14
2012   2   2   0  38.0848  -95.8673  0.4535E-13
2012   2   2   0  38.1348  -95.8673  0.8105E-13
2012   2   2   0  38.1848  -95.8673  0.1266E-12
2012   2   2   0  38.2348  -95.8673  0.1665E-12
2012   2   2   0  38.2848  -95.8673  0.1542E-12
2012   2   2   0  38.3348  -95.8673  0.2052E-12
2012   2   2   0  38.3848  -95.8673  0.1764E-12
2012   2   2   0  38.4348  -95.8673  0.2498E-12
2012   2   2   0  38.4848  -95.8673  0.2606E-12
2012   2   2   0  38.5348  -95.8673  0.1625E-12
2012   2   2   0  38.5848  -95.8673  0.2800E-12
2012   2   2   0  38.6348  -95.8673  0.1102E-12
2012   2   2   0  38.6848  -95.8673  0.2951E-13
2012   2   2   0  38.7348  -95.8673  0.7538E-13
2012   2   2   0  38.7848  -95.8673  0.4990E-13
2012   2   2   0  38.8348  -95.8673  0.3625E-13
2012   2   2   0  38.8848  -95.8673  0.2922E-12
2012   2   2   0  38.9348  -95.8673  0.8306E-12
2012   2   2   0  38.9848  -95.8673  0.1744E-11
2012   2   2   0  39.0348  -95.8673  0.3200E-11
2012   2   2   0  39.0848  -95.8673  0.3433E-11
2012   2   2   0  39.1348  -95.8673  0.2025E-11
2012   2   2   0  39.1848  -95.8673  0.1496E-11
2012   2   2   0  39.2348  -95.8673  0.1531E-11
2012   2   2   0  39.2848  -95.8673  0.2708E-11
2012   2   2   0  39.3348  -95.8673  0.4216E-11
2012   2   2   0  39.3848  -95.8673  0.3575E-11
2012   2   2   0  39.4348  -95.8673  0.8349E-12
2012   2   2   0  39.4848  -95.8673  0.1123E-12
2012   2   2   0  37.7348  -95.8173  0.6320E-15
2012   2   2   0  37.7848  -95.8173  0.4305E-15
2012   2   2   0  37.8348  -95.8173  0.3876E-14
2012   2   2   0  37.8848  -95.8173  0.8023E-14
2012   2   2   0  38.0348  -95.8173  0.5284E-14
2012   2   2   0  38.0848  -95.8173  0.1312E-13
2012   2   2   0  38.1348  -95.8173  0.4920E-13
2012   2   2   0  38.1848  -95.8173  0.1316E-12
2012   2   2   0  38.2348  -95.8173  0.1318E-12
2012   2   2   0  38.2848  -95.8173  0.2178E-12
2012   2   2   0  38.3348  -95.8173  0.2881E-12
2012   2   2   0  38.3848  -95.8173  0.4632E-12
2012   2   2   0  38.4348  -95.8173  0.3094E-12
2012   2   2   0  38.4848  -95.8173  0.5387E-12
2012   2   2   0  38.5348  -95.8173  0.2491E-12
2012   2   2   0  38.5848  -95.8173  0.1692E-12
2012   2   2   0  38.6348  -95.8173  0.3179E-12
2012   2   2   0  38.6848  -95.8173  0.1901E-12
2012   2   2   0  38.7348  -95.8173  0.1022E-12
2012   2   2   0  38.7848  -95.8173  0.4730E-12
2012   2   2   0  38.8348  -95.8173  0.4954E-12
2012   2   2   0  38.8848  -95.8173  0.1099E-11
2012   2   2   0  38.9348  -95.8173  0.1977E-11
2012   2   2   0  38.9848  -95.8173  0.3142E-11
2012   2   2   0  39.0348  -95.8173  0.2972E-11
2012   2   2   0  39.0848  -95.8173  0.2306E-11
2012   2   2   0  39.1348  -95.8173  0.1370E-11
2012   2   2   0  39.1848  -95.8173  0.1312E-11
2012   2   2   0  39.2348  -95.8173  0.1247E-11
2012   2   2   0  39.2848  -95.8173  0.2135E-11
2012   2   2   0  39.3348  -95.8173  0.3275E-11
2012   2   2   0  39.3848  -95.8173  0.3505E-11
2012   2   2   0  39.4348  -95.8173  0.1327E-11
2012   2   2   0  39.4848  -95.8173  0.3567E-12
2012   2   2   0  39.5348  -95.8173  0.4909E-13
2012   2   2   0  37.7348  -95.7673  0.5058E-14
2012   2   2   0  37.8848  -95.7673  0.1108E-13
2012   2   2   0  37.9348  -95.7673  0.5600E-14
2012   2   2   0  37.9848  -95.7673  0.5043E-14
2012   2   2   0  38.0348  -95.7673  0.6184E-14
2012   2   2   0  38.0848  -95.7673  0.2828E-13
2012   2   2   0  38.1348  -95.7673  0.6585E-13
2012   2   2   0  38.1848  -95.7673  0.1356E-12
2012   2   2   0  38.2348  -95.7673  0.1390E-12
2012   2   2   0  38.2848  -95.7673  0.2163E-12
2012   2   2   0  38.3348  -95.7673  0.4010E-12
2012   2   2   0  38.3848  -95.7673  0.5223E-12
2012   2   2   0  38.4348  -95.7673  0.5893E-12
2012   2   2   0  38.4848  -95.7673  0.6404E-12
2012   2   2   0  38.5348  -95.7673  0.3353E-12
2012   2   2   0  38.5848  -95.7673  0.5739E-12
2012   2   2   0  38.6348  -95.7673  0.3535E-12
2012   2   2   0  38.6848  -95.7673  0.3997E-12
2012   2   2   0  38.7348  -95.7673  0.8230E-12
2012   2   2   0  38.7848  -95.7673  0.1099E-11
2012   2   2   0  38.8348  -95.7673  0.1721E-11
2012   2   2   0  38.8848  -95.7673  0.1522E-11
2012   2   2   0  38.9348  -95.7673  0.2630E-11
2012   2   2   0  38.9848  -95.7673  0.2758E-11
2012   2   2   0  39.0348  -95.7673  0.2139E-11
2012   2   2   0  39.0848  -95.7673  0.1440E-11
2012   2   2   0  39.1348  -95.7673  0.1164E-11
2012   2   2   0  39.1848  -95.7673  0.9680E-12
2012   2   2   0  39.2348  -95.7673  0.1198E-11
2012   2   2   0  39.2848  -95.7673  0.1840E-11
2012   2   2   0  39.3348  -95.7673  0.2820E-11
2012   2   2   0  39.3848  -95.7673  0.3144E-11
2012   2   2   0  39.4348  -95.7673  0.1639E-11
2012   2   2   0  39.4848  -95.7673  0.5435E-12
2012   2   2   0  39.5348  -95.7673  0.1704E-12
2012   2   2   0  37.7848  -95.7173  0.4428E-14
2012   2   2   0  37.8348  -95.7173  0.1266E-14
2012   2   2   0  37.8848  -95.7173  0.5144E-14
2012   2   2   0  37.9348  -95.7173  0.7963E-14
2012   2   2   0  37.9848  -95.7173  0.6505E-14
2012   2   2   0  38.0348  -95.7173  0.2293E-13
2012   2   2   0  38.0848  -95.7173  0.2180E-13
